N,P,K,temperature,humidity,ph,rainfall,label
65.00743168810202,70.56695861686914,62.90917684698388,20.005247267003366,64.83189093482873,5.628417874150268,90.73799813400791,maize
71.71974605570045,21.57401295384485,65.87222641396387,34.305620270355725,81.42514191652441,6.497091208413956,197.7241565000449,papaya
90.34336886211095,24.4840982561674,76.32139505342886,27.356871143307096,87.70646386692665,6.4642223687923,59.05652889536225,muskmelon
111.4446179121253,13.384951948857891,17.713883944316212,25.4929036054925,59.15474991611869,7.427249158841029,221.4317970610373,coffee
75.43694681667213,26.952227484312985,48.42721589310251,31.2429040078327,76.09023473384723,7.255066080875192,117.45458835034965,papaya
20.40582235977478,11.389599697670638,21.407721991524536,27.564776788404124,72.21158374137319,7.257506730890078,118.88562848768382,orange
67.13854196308642,29.080316082383742,60.44019054178348,34.138147983362124,89.51718205487285,7.270736185504662,130.97585632586205,papaya
34.63562131779087,53.2920859603251,81.91837955894772,19.54377334559961,36.1089270684904,6.196165161568489,64.17687959152448,chickpea
78.94764529162802,62.66361427975774,56.408737890402904,34.64145795865558,76.49103812064999,7.198056860763958,171.06455976355366,jute
30.944353546139787,54.60202506166948,16.039473996164844,29.981299435480423,70.67931236308071,6.37846789060453,48.46625431758895,mungbean
30.105987758303556,26.33490558945363,25.22699312405785,22.624844547164766,74.9062099597196,7.448687295160451,80.5765369114372,orange
39.972315300832264,59.799177482777324,33.704597801221155,28.066650530268163,65.74069813021688,6.995256594804313,74.14964852568679,pigeonpeas
95.94216754108317,48.1928717897877,30.27591154849889,21.01471542866032,89.95252653662084,5.507592375769328,174.1212077126248,rice
34.57309035643931,18.853096965208664,44.55800227027865,27.779094067485367,47.64726662123256,6.3862546906458295,68.80952343848111,pomegranate
21.84101044651929,44.635029556320376,17.056808106926546,32.59584057213623,34.19390404128461,7.644762422370709,32.84893634986842,mothbeans
73.68380023037703,50.05864951238412,59.56621442022117,30.2183304849485,72.81390847721492,6.329512016992061,198.1944279392721,jute
24.168047714844974,53.17415074569543,30.7051649273261,11.213719245486196,59.718683372498354,7.561364149375724,40.609541983359804,lentil
62.08209593469228,41.14460817806132,42.89453094424146,25.630751743429666,85.78287902585824,6.794344640472506,152.90387826597745,jute
30.651367724520032,42.25836149955021,17.809925679400322,25.493089871098245,65.14958432984939,6.203492200740566,68.20336281767037,blackgram
81.53903906650824,44.376677394498614,46.591135319688036,31.487218801549055,77.80391934499805,6.74781731749694,237.56533876745857,jute
22.789719194693966,67.64606800845172,79.23891559544495,21.423255259052276,16.62133986207421,7.159967574856262,69.30392115716666,chickpea
27.640118661381536,75.22614738277768,61.537053958493,24.017619921354235,26.53693661561835,7.274402953616561,76.15477455440478,chickpea
41.307283958699344,59.43050339551245,26.779197473320366,23.216368977104715,69.18530394346428,6.036697397988163,69.652746835018,kidneybeans
74.12445556628145,14.395006003337588,42.590887981008066,32.38827437351179,78.1729293879512,6.590153234155291,106.41352522373833,papaya
26.03074172729292,11.30001577897777,54.75925207268948,25.385347051522505,77.0929252114793,7.228461204523114,96.4582764439246,mango
39.05146247353379,55.26877121266143,26.320620132108168,27.786943159285258,79.1774374638082,6.214221456709301,90.58807032334076,blackgram
91.19381580604575,53.20941916480875,72.83083707506084,23.412665786761103,74.25984007717989,6.183744332077373,94.28353251937637,maize
16.179917542434474,58.84249858926148,31.97906420798907,31.313759776433766,58.116777694639744,6.373187683108766,86.52349316931573,mungbean
61.328124351654665,52.35735491465062,61.90769828604788,19.327157540430605,66.35081696523116,6.878929938274531,106.0410689376358,maize
25.630704635942347,51.12713271196722,18.19667003056044,27.655467505158608,40.000349042660986,5.833131656964584,102.25101810855884,pigeonpeas
22.77115388793483,29.073129019265423,34.590568561085746,31.5992429525906,87.76472133526407,5.502102592179954,197.8456672184284,coconut
88.56028452695497,19.510530432523865,52.727008380348124,27.66703430637214,89.17462545070094,6.240111158230096,51.49303349829581,muskmelon
88.89010273572265,71.60109609638224,69.23442898655892,24.939484444671002,65.85448886695193,6.0035981178139055,74.19871954527436,maize
20.120060226405236,63.939941056576714,33.46365133492409,25.63794556253598,67.74446282420413,6.424148185590148,71.31432970478212,blackgram
114.37690363445218,27.36930682424737,26.801945867000327,23.142071744772863,75.07419108853509,7.107839247173692,176.51490022170105,coffee
29.464633714823744,11.50187291610628,58.30071896129645,18.650836732844006,77.37752653774469,6.670782704135533,67.77186362577905,grapes
15.55165371705727,59.47563816768116,17.153303476592008,33.143867792687615,58.410042576542374,6.1982694866308075,56.39133838283009,mungbean
117.22903178181588,28.648555659576306,39.23325313379151,19.253788841081878,54.81673432289511,7.01510504801983,204.1434476609845,coffee
23.744624419005447,73.82631987648216,21.894189206283926,23.770905810181887,78.88084187650796,5.723193954107673,67.76053630392362,kidneybeans
129.20300666413317,46.38751856812917,16.96955177509786,27.769016897409376,47.46695155579576,6.469088201496106,71.56525931322237,cotton
15.220370832361816,24.32255280953475,167.2219144214255,12.866525160763468,60.16808659811079,6.729000628448292,85.22793014993252,apple
97.69574962992775,51.382075090264024,227.19389605805588,25.385540274370513,82.10152400391073,6.419755541114675,186.88010958178202,banana
19.200501304816964,50.64391868969166,24.999575457339212,25.573918436882735,71.66614496368409,7.326515141956931,60.62200390671367,blackgram
65.09998906687943,11.860607494817915,63.57069355026668,30.32117972458783,71.6594410357506,6.849179626830753,95.64198456769321,watermelon
22.183841543549917,21.8497280926385,22.444676830732472,25.554907210710606,80.03791324747863,5.303453173755286,179.22507001640182,coconut
18.596699158583245,53.139813210394436,25.573588593538943,17.955783762575862,42.8276710843268,6.260640866344672,50.737157980693226,lentil
21.9898592630808,21.4148748346664,25.443050096149292,29.28008741774554,75.22254288866154,6.502285426498472,112.49864942001578,orange
58.72336240750587,29.727115910114822,57.01232601204613,31.040721005990637,75.81809491012726,7.26331512031539,164.81680489795434,papaya
20.52131957407522,51.16789889977002,15.90047045728566,21.752217721058273,66.00311063518001,5.564957487954054,145.04591705752958,pigeonpeas
34.8054258288838,25.162584129936896,28.212250147452103,20.148301624317078,86.18206433646093,7.407693079687004,135.2510314375705,orange
63.20934982646569,45.73534168710764,42.31190480968985,29.823786169086063,81.68058353252079,6.096783398568612,295.42056499130535,rice
111.61629903531951,13.874778660496212,50.47011476148094,30.12590925267296,73.26502024925004,7.290767229881167,38.95040614954881,muskmelon
38.0248630274144,70.83786281759856,33.224526541395406,28.61690903787345,48.22214768026573,6.6141418077334055,69.5240602956492,pigeonpeas
105.00846135430061,29.727643432577842,61.34358920441635,26.131057565017198,85.7068391203997,6.377780043518563,51.092085925756734,muskmelon
27.495556443714726,17.751326765996644,30.326807747067875,25.55965557262007,87.5969167815062,7.61267171008,121.34615161389688,coconut
66.14526081573067,62.93200334167918,51.719861524342136,30.650177689061106,79.36452808185265,7.332488722053933,226.66978238334826,jute
80.00964018740538,57.23733008114084,210.4115904304107,24.504829467497636,87.08858763800163,5.919510784819665,119.15213220501482,banana
24.085098299985674,68.14543517574168,21.88916940772946,28.321725220617324,74.01616836003481,7.147974449288079,115.05824386944077,blackgram
53.10189083753971,28.462877754337153,50.774276727219764,34.89074465473705,85.05395530241387,6.6952672205378265,161.33904280636048,papaya
104.50737378698429,67.56126268372869,227.38080503268736,28.40483293142212,78.89173756602115,5.6269731303769435,111.92716720397434,banana
130.13552459679343,69.12372971707089,34.67752831339685,34.632026409714165,61.21812177833365,6.159526850902142,84.11521121956059,cotton
87.47071182388679,20.40165366433168,73.2100077112554,29.192492493189658,69.84984890558493,5.9272790149159205,70.30984109759889,watermelon
30.126787129519172,23.772585798010866,15.646527014638849,24.814353459576054,70.88790529938655,7.226298623937181,149.29245135679122,orange
100.10126737028301,21.225510297124245,23.443894037339632,18.716506142314845,78.30510606899718,7.1600296702251445,233.8881080505121,coffee
38.45658314693033,59.18760862359835,84.95583345166554,20.270414639116517,25.65208459725929,6.261420753480399,92.06229506683266,chickpea
76.72972145162475,57.9818545006204,55.98191668501225,20.452186701061894,80.39550461745878,6.0646950503170745,271.58299961727494,rice
17.646857955328233,40.646930504596625,25.329312930192987,34.75822925104074,44.744794728927204,6.140216279282514,49.76296577155789,mothbeans
26.621773253858592,29.03160618879739,28.896709060414747,27.79608642542465,82.042036602547,6.682440476089517,104.93249740298947,orange
16.292141997778295,13.170723169998471,54.380791301273476,25.458643898214923,57.00188808374381,6.406741211208315,101.71208881133305,mango
82.30570782389574,28.745240895556808,29.656696079831704,24.991931979813764,65.75527369802673,7.252106932165452,153.3133462193211,coffee
38.357602854187256,57.49261633596198,30.88535892154775,34.298206544347074,37.09631899551468,7.504795764607576,56.564700917546595,mothbeans
36.738341795374495,45.4197262393391,38.69215442660699,27.187717084108797,66.52441013961862,7.134288351160171,77.56285990957846,blackgram
34.532266185142305,10.388024912364308,39.81020305488306,26.27958735342908,45.50380423546952,7.319173390107554,81.69447309162209,pomegranate
81.30357730206343,51.55470610467281,60.098128345817614,19.34414676938974,56.267499409455354,7.479920464779891,72.56476914823061,maize
29.08520911209635,54.11414671450426,18.428712203818577,33.80699084554285,40.16526281169592,6.2881575720264,61.199924276449124,mothbeans
132.4515541578416,46.493292502350144,35.073246034356906,28.99638482493936,45.66741569301086,7.5179728808869655,65.45393408847286,cotton
53.70395084872477,12.111512844389267,47.533874931578005,30.00494895076614,86.89844517409983,6.2252304662758124,165.9731532260757,papaya
39.903941837469475,74.76246992371844,36.12178369388073,22.4900873610909,57.30107196573269,5.134511827934736,59.49179368216697,pigeonpeas
39.478788877515385,50.21516694810014,36.17218061072382,31.24329377351518,45.29451248561813,7.188483654617194,60.15750600614735,mothbeans
28.107430763923496,78.99252157599221,28.942720656251097,18.472770390305076,71.60935201987392,5.7087950520185435,66.64262495213217,kidneybeans
94.55144206396228,24.72108028965579,27.824471047858545,25.386620535618253,77.21868684357716,7.381544274080703,203.51067800006035,coffee
30.0145799246784,44.98765991049102,24.49343512054122,31.171942271169666,79.3963772926757,7.091446706549533,114.58226299657704,blackgram
29.518899976391477,72.25052386975469,31.880770939050937,12.058819881783212,47.04962093886702,6.25222028335725,30.19428053671524,lentil
16.14825080572725,12.232063989037837,19.678625786555653,30.04176820338043,92.73704954241683,5.706926995999061,193.5162010746778,coconut
78.22627011142852,48.6039779340461,38.32143548943398,21.881211597237613,86.95547607409974,6.0300283420390794,237.5484167776308,rice
27.48028758833167,16.739295756936595,15.916267255027194,20.670280790375227,87.91438349496002,7.037727879187576,88.51327097737546,orange
99.79177419767494,26.982644959770212,74.98807937306849,26.705603780065186,68.40584128864315,6.945601389054,32.04902992249117,muskmelon
93.14668574134376,26.45776136587004,47.55480747051418,32.011411313835765,72.26607423266327,5.946239004989002,57.78088461283484,watermelon
35.15620320729914,79.01379845777511,25.44402448187749,24.841103190364976,73.35839997607255,6.452006909880912,49.9572937177471,kidneybeans
60.73422897516567,16.23555293610044,65.51288717037642,25.093449534862444,65.82442359206483,6.777831973705575,81.04149170152431,watermelon
99.5441970351194,68.0966640697389,216.27905662595057,31.835972997387742,85.01026744575594,5.565770278744945,132.6621905748009,banana
21.633153438886673,68.04661637899471,22.413997805148266,27.144241640712423,62.77015847565793,5.205031928132949,101.38544642067677,pigeonpeas
33.256229738239284,48.5751820609751,19.665998494942066,28.256896448694082,33.536241570308015,6.886067412675239,60.855297221432814,mothbeans
81.5519781891555,55.60317584693388,241.56229025449713,29.667683563383356,80.2596403718572,6.065215941661319,153.35544335535795,banana
66.81732807519984,50.573883531977195,53.225145000687874,25.30422314393284,83.45900800492737,7.224596589542356,243.22678388381672,jute
115.76532971313247,46.05398744026571,16.763357380933048,32.72804492861741,47.49043193017975,7.217809722060076,101.26638213272889,cotton
17.084476344218988,28.57015503887557,47.39211344819316,26.67036857125354,58.23153774526105,6.191240337801579,81.0753655569042,pomegranate
30.75618048640395,57.45150826229623,32.636520757087155,24.276013337033373,53.27636544444237,6.298644649153763,143.62806214689266,pigeonpeas
25.942928982792203,66.95990763714829,78.55729946753345,24.72005329631537,30.213181817411666,6.699012744173638,37.986704942155335,chickpea
89.75785170290708,51.00597304207338,67.0966905461395,25.624586857406904,72.53531273523498,6.184163497431815,107.48801132704091,maize
19.808578911875536,15.414455163919667,36.350020587409226,30.71639723270148,86.82516548460436,5.44891016452678,144.9727308323782,coconut
16.30832143251657,25.65697235973315,55.36532432521682,27.990821457719544,50.169580706160524,5.965803677298963,92.26649878443634,pomegranate
98.52890157762445,30.36463424069449,59.09636480122917,20.431599119505762,93.36714670547107,6.29155166362945,298.94471941789504,rice
21.773567457909135,56.067625415736046,22.84567020561039,22.415006279928335,46.44737911109188,5.849701685736174,140.7838513883534,pigeonpeas
31.217376063325887,22.748907574358043,46.60283102361204,15.113896680885528,70.89521550430668,6.064062686663735,77.13048550793278,grapes
28.21641509973189,50.03327581354312,27.982817316057577,26.975559056784782,76.10348794720754,6.2786654320480615,55.94764029226265,blackgram
20.02128040127791,13.720168637119905,21.368969879996133,28.049346376976608,85.40098240326093,6.2616130702066295,109.88663384560147,coconut
30.867063249568652,60.03533866225796,61.047868341282594,15.241917638913552,35.79242609189434,6.546141619945625,66.26551363671709,chickpea
35.19893320272547,63.03293853143013,17.849147177981028,31.43907957067765,76.68649591498797,6.866030101829502,95.24851626596623,blackgram
38.33146668952135,13.913970786060792,34.11409295142755,25.235024228183242,85.63245861982432,5.332245523491527,135.24754415956994,coconut
64.71004331560565,67.2954942654276,58.22165662061618,23.541780025157934,68.02840776703728,7.159483607414403,64.44948902324222,maize
111.18126727295731,57.577580200541725,241.48219026764642,29.039366670345153,89.18510305576207,6.113390853635008,166.1969839450634,banana
23.78048468371952,32.813295787710494,27.1532621303731,37.20739650342635,26.201773571520835,6.5829218269875875,40.37704681028517,mothbeans
96.43731619851033,68.87657579024876,234.96564605776518,29.11121817015286,75.7794914719677,6.7896217085276005,145.8253314765048,banana
48.92086541496541,77.28363832811726,33.05358088639765,20.333866287653628,77.3993831929537,5.695978515735194,87.4305876564931,kidneybeans
26.667078895771603,11.054195797068779,31.12698688631942,27.171814470467577,50.76189328242222,6.517411968432533,62.15622652113343,pomegranate
30.382991796133567,79.26830602579744,85.63888309381328,23.22480563634361,18.31311681854621,7.724028964545245,94.59300333593761,chickpea
37.328467959485835,16.848656167647533,39.95494698219644,25.035046635310582,80.41444633712622,7.471521545513582,119.9462686833052,coconut
16.27829095266743,29.0851688303062,12.845724372218717,27.084782531368354,71.35852408445652,6.162240528352774,115.62133759865343,orange
29.54055732472984,63.09842569306298,29.502220866736366,25.16698385226268,62.76328761271975,5.564992131945704,85.30503916003025,pigeonpeas
97.21265712169563,58.24115098421431,244.3875762335844,22.40585712134695,88.70591241009689,6.7494912078295,129.75707164408155,banana
109.42082823174324,69.91374871824333,205.66935477762863,29.20616290663715,82.50457734531773,6.841149304159239,191.98709341305428,banana
30.554173104340194,21.704406587819104,164.04416365338,14.102217014103122,59.1233002202851,6.1745881158881595,101.75049823674622,apple
44.71371152663884,78.65181534454968,35.52995706375566,15.015651051914729,72.72802740366814,5.576703072163151,55.456433220023314,kidneybeans
113.15719564772048,12.179999797259523,44.32493409908384,29.278695148529913,67.46643441832023,6.928639642906679,25.747664290469356,muskmelon
26.064433648320385,31.450881331463425,35.51218961200687,33.26340810950187,67.64001390288885,6.529654333407584,77.987001866747,mungbean
38.4578932162829,54.56220688452152,39.58918016284157,30.59670838950414,54.09170898393931,6.862467739583115,47.37593976568773,mothbeans
35.4242112618719,23.071214510903857,35.98427158844726,34.444878798452436,84.09382591299105,5.508983243770157,148.399075033254,coconut
60.43983314633922,54.10656890206422,77.00055925544315,26.738900775625154,66.94826204340616,6.701033720867307,96.55256721823788,maize
27.82206506273934,24.260629127502078,163.67514329148534,6.215873495335269,66.68172005574385,5.990466434864109,97.6996525467215,apple
37.70330141401577,28.897512838210886,15.15321618284202,29.641351871987318,80.3698408356034,7.726078298908718,151.8407544734576,coconut
40.77597294611324,54.03305388224366,22.48488970929203,18.587155254170135,76.0887441535901,5.918139808621829,52.64229783203219,kidneybeans
29.90204888095765,43.01531768565732,19.11013822697197,29.165830745556967,41.40087046216391,7.804826066572207,47.19788432788428,mothbeans
23.452110234156535,33.80472067651257,24.793561264056954,26.626608151054853,72.03097029476655,6.313246403241885,33.51391831707203,mungbean
26.489074437638045,64.96903832662379,16.8053296333797,16.844353610693076,50.06440829717269,7.530297699722528,44.41162536246861,lentil
74.74249876110855,29.20023761638251,72.8184516063326,33.53948463014544,69.30485668564386,5.906444811806829,57.13759598101463,watermelon
25.881556991413845,57.62074202335859,23.62542099811415,25.54732706924986,56.12726319105287,6.628042714991526,43.17809571567414,mungbean
37.35235756333127,78.39369539451216,37.313955687161865,24.194479939573135,63.410965090206446,5.952671466602197,99.75398521461022,pigeonpeas
34.90603626353421,58.15838118255346,32.30897306152645,22.640619846937188,68.17205438350875,6.272748563066749,82.4511800175342,pigeonpeas
27.676491168467955,55.63761142445969,16.92429173452185,26.961561451379254,51.48396293309163,6.6436618931707185,115.95107686407702,pigeonpeas
44.84747757311655,60.05624142112618,19.344039828393594,22.120140203307805,76.51956425416164,5.6509562177853,54.39244676535668,kidneybeans
71.72590921044053,76.89007455563359,50.39005770532208,18.85508530854468,59.157725102920544,5.553064407747639,62.70048045628581,maize
90.26409993175419,64.97468423258346,56.417473293629,31.068314289137334,87.21457118776169,6.023122437672612,160.72358017695234,jute
21.56773637858071,62.56379957222484,70.40631163848205,22.308209649807296,39.53242726243117,6.513060124888495,75.79222210318521,chickpea
30.64616665126525,18.182875758352445,162.70105745477812,13.597287835022325,71.00564777882158,6.3216098642037055,104.38274135593856,apple
27.755398351960103,20.58206535320877,27.524067244499697,24.624942740124382,75.58884844471788,6.346449522324047,141.1976313679035,orange
120.00369343128932,43.0990143343984,19.941194527990383,29.79631956199527,66.62766972156575,7.132781441262194,100.89210001250825,cotton
83.43102325093852,58.20690724274873,47.26422533627637,23.88169926206522,89.6493232766353,6.187379335737275,231.84251839739022,rice
36.350388261386485,25.430998705756345,16.616638596264266,31.211252990908292,83.52988326439625,6.672554794001826,195.68884426329663,coconut
22.991301556382517,26.20865827146341,50.691046045856055,22.248708535798805,70.9435077225057,5.96645953207455,34.98319610383879,grapes
18.7345409056608,69.44770862233466,19.309659052629158,18.723945633548148,52.262324781384834,6.3144077671139085,63.49352229924827,lentil
70.63896258616448,19.242809465398015,61.96576060965805,34.49112456888247,89.96543297910962,5.85311087326229,83.61879228074892,watermelon
32.55410821620781,20.264399516556374,56.163181912397434,17.889370166575826,52.58747513911895,6.90484841748701,48.90981747641095,grapes
28.241113175878336,16.955401952088756,45.615616009245436,21.553831994634532,62.55089115286379,6.571229719588261,73.0616113630193,grapes
26.24859185672149,60.787267330743035,33.329009453419985,34.954215129254564,65.75022398767518,6.807330152802713,87.33264835017235,blackgram
19.02461079218437,21.2632877690791,58.31322361034448,20.038302905003224,44.762496865079974,7.376895280820815,58.554298342858104,pomegranate
28.546187058857683,59.218698947788596,92.12103591330654,20.391612766752544,22.782692478900092,7.220667566621836,80.13054719562355,chickpea
24.37601745600525,12.138512048944897,27.344972392893652,33.73998011613083,93.30936502665995,5.032897748169342,188.62957447513998,coconut
94.17540373478317,64.76833569344105,57.41693223209531,26.707499012725116,63.90610510005331,6.529634707859381,75.1463358579836,maize
37.91890007796867,74.0245429957925,26.278251744946036,17.18699265972796,51.724709975615234,6.984734097402498,32.692630911374025,lentil
16.694909895702814,24.47161400879962,54.17910386012862,17.894978651197196,69.92377217850051,6.13988785158159,74.45596778637214,grapes
73.38941306317116,23.909769183553006,67.94542357727823,32.039359073278305,77.3130463505127,6.872329225182256,69.35179107883694,watermelon
73.15332187524761,66.29287824527304,55.29597424871055,34.52058418297211,85.80219024534189,6.989395240588222,235.65844442274576,jute
84.9638750443873,18.398150953969353,19.85582324238954,22.155595321233164,61.53017083875583,7.1075874554040865,227.42155581663587,coffee
119.55041623577047,21.877087294116016,24.985007544457368,26.355392792414257,71.89622037927923,7.123913005236156,169.61393497338716,coffee
47.876841608955615,62.15308083582699,37.652775053312425,18.21495701247882,69.52873972687583,5.839043496724,78.42856253055064,kidneybeans
85.99162910050498,42.52330297929057,35.4397756831294,29.75796814994601,83.07130305362205,6.218803690430844,168.5223330830938,jute
36.202730875390756,58.414843887007436,37.12137794240011,35.390669759393724,33.32394039174862,6.563232084211263,78.1680160223019,mothbeans
27.123004051244187,65.37091332637372,17.60562007020869,18.845113276448124,69.75334137242528,6.478336389318208,97.0318631551722,kidneybeans
102.81250031306016,51.607296788222236,207.02495048977588,28.22549396213114,78.11735762188253,6.256105119622637,154.48816860293934,banana
45.064406772265826,50.44080165964861,24.477351216798404,18.373455467690928,60.38655261835202,5.686552598500765,64.81856049511812,kidneybeans
23.980778515543076,15.854488756795437,19.35891769127179,32.91573908930028,94.33121247119145,6.240934264536195,195.24206947534563,coconut
57.268119146256765,29.386992288396506,45.61294079071304,30.87366779457486,78.0146104918686,7.185111190444912,178.37029887609754,papaya
59.582436249104234,19.122107990344254,48.225179021291254,32.55709922492393,81.77004049108933,7.4377744125039085,126.08084271927763,papaya
19.51962876405949,38.06392845090595,19.966114422435144,27.46857027595733,59.19246348053109,6.832700680129783,65.27949776782997,mungbean
28.782934766570353,17.19086289040007,33.77407009038154,30.48264809442501,65.75422555308889,5.905987118382394,95.18690446522778,mango
29.90983999231154,17.320565314930306,54.21321060958538,25.2328624930025,42.334958055375914,5.758130249658126,76.84295732513093,pomegranate
62.57276892774334,18.047410790827488,40.938360868846175,28.29416657374443,78.42170544926505,6.866192395764923,90.79325934792416,watermelon
49.36943345524426,68.10479288130136,23.945352102838722,21.478174459905283,62.45841356930775,6.832988620398098,70.18503704679019,kidneybeans
81.05610643744453,71.94768565265996,52.44889946091769,18.603520839905638,59.94206468020293,5.819089360226377,111.02484966145411,maize
29.161665149490858,12.987690935424558,173.45830242836993,13.311272167177457,50.46447377412546,5.909375740486557,80.09818345775376,apple
35.003439568801895,47.249767624575554,16.700932852291743,28.16904137720625,65.33589098867662,6.7588887002195905,104.44095370474551,blackgram
20.628348830927383,52.46515002429282,98.71440139380121,17.954447774774202,34.23057869595334,7.249327137708527,56.73577477570271,chickpea
25.371190164013644,25.357218462517107,31.215275188239655,16.22911182542245,56.092117787601865,6.10292788692283,72.28724391628816,grapes
21.8116796008274,26.635706003703184,59.414123933492135,19.938470147415615,50.291010647691266,5.710067218201344,46.10402876581329,grapes
89.99606886547559,51.968022948350885,234.53076561933182,27.72407725967765,81.06779286687353,6.045417173785095,121.68142759291084,banana
117.97927860741711,47.250136779178035,15.035455503347887,30.599641471458433,57.71965679825923,7.944097929551429,81.68870004565653,cotton
94.21842336044028,51.109735781400715,44.22521487261976,20.978341606510014,87.37423812675249,6.210207656170849,175.98028048650227,rice
33.61876829074805,13.364731582169838,35.6980423098306,24.607121713482755,45.72559724223882,5.994925962466293,82.26188222766658,pomegranate
16.91895154721845,30.125623308838737,31.760858344922937,31.418195168014353,62.32366429998835,6.734466114048049,54.926580035525376,mungbean
102.93967055563907,56.45731461502861,243.08124750419893,31.421854544896384,82.7773946241336,6.0284633263137675,123.40577750174991,banana
76.35946014935337,60.97728205736422,49.16170226451018,30.32234847676698,85.36821086228068,7.136906609409249,211.7859154062256,jute
22.884093581652937,41.79441388482046,20.923099847418086,25.96965670965425,55.37094912324751,7.196271067944728,70.65274831102656,mungbean
60.523778263533345,69.90612116050131,55.34107900609254,27.61070317469455,57.97325455506226,6.329248247454047,55.974476765505074,maize
28.961767207663193,78.22037735346021,70.37187035463094,19.29656812738935,36.81825626211504,7.683867133583617,43.02709924923941,chickpea
42.868554043298474,73.93440946575903,77.42333259251731,23.178342161750216,18.00522638426521,7.088978195921699,30.40310623486851,chickpea
39.85517569548136,66.73350252110075,89.22602040956984,19.65205612283718,16.50355856501963,7.12459363175582,97.03376991537661,chickpea
19.86548135811413,17.814348845092482,197.32819214893718,7.46617422690674,70.05082106352182,6.610224090546386,97.92514797860639,apple
74.88072343171133,53.29238882225991,40.22410620759054,29.307573256035646,92.87619127764518,6.143491041062528,262.6306601687246,rice
46.70291105551425,60.376323822135724,18.861493680583095,15.254477599057509,72.91644772572968,6.455353476182115,60.4362499948775,kidneybeans
77.09059480827945,11.811707150922036,44.53709706983366,25.33174157755774,76.56761343964087,6.314129725200421,197.0076618910001,papaya
114.81316138216377,25.517228773173038,17.099737534728973,26.903091977745643,64.1530145344947,7.1157932173289975,164.0039231264352,coffee
20.821463921902357,54.760051882962486,22.75588209361762,26.817635977611943,70.08265683836876,6.484214690171775,68.06753502213903,blackgram
48.72344057114289,50.265898553404064,39.94552139204946,21.768212988573957,76.56938598898233,5.94192909451929,40.858916660023596,kidneybeans
29.17015262526165,17.088479839747723,41.434406461042066,28.530375114589468,71.82737966404832,6.403277991037676,135.67299465058974,mango
28.016383843352788,24.84402018242265,45.29206530011811,28.64690369033967,61.94261534708693,5.552893805195335,83.5557201696657,mango
32.34087101819121,29.502038022004008,39.056951503811575,27.349291930291432,81.50496579818103,5.444847613687748,170.20356684821422,coconut
43.79946579909249,16.415288280434005,55.486215762159325,31.225937965626898,77.37198968579047,7.2909067355245645,144.75422354662743,papaya
35.86135537229241,17.215768021574533,180.61045316286078,6.5288711564799815,51.98506165175542,5.823907306030202,85.11415271634782,apple
30.42714572716946,69.94735173461655,91.81799843158916,24.27177819479453,20.866052046386336,6.798631831618616,40.66912093312922,chickpea
27.788141020237326,28.370430608862424,57.123409814385155,21.565292134157414,47.33275400192913,6.738242800093392,57.96974423857011,pomegranate
23.164210998698916,69.70340314172881,92.88412642400903,18.804200075075624,34.39029627313319,7.928953307801623,44.26365213893824,chickpea
89.36777702467252,20.425355076481317,46.88399410599449,28.054316926830325,73.03656194869511,6.239444899879146,28.20731333580643,muskmelon
